Id_db,File,System,Version,Package,Release,Class,ExcessiveInterlangCommunication,Too much clustring,Too much Scattering,UnusedMethodDeclaration,UnusedMethodImplementation,UnusedParameter,AssumingSafeReturnValue,ExcessiveObjects,NotHandlingExceptions,NotCachingObjects,NotSecuringLibraries,HardCodingLibraries,NotUsingRelativePath,MemoryManagementMismatch,LocalReferencesAbuse,FilePath
1,SSLSocketWrapper.java,conscrypt,Snap_8,org.apache.harmony.xnet.provider.jsse,,SSLSocketWrapper,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/conscrypt_snapshots//conscrypt_8\luni\src\main\java\org\apache\harmony\xnet\provider\jsse\SSLSocketWrapper.java
2,ServerHelloDone.java,conscrypt,Snap_8,org.apache.harmony.xnet.provider.jsse,,ServerHelloDone,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/conscrypt_snapshots//conscrypt_8\luni\src\main\java\org\apache\harmony\xnet\provider\jsse\ServerHelloDone.java
3,ClientHandshakeImpl.java,conscrypt,Snap_8,org.apache.harmony.xnet.provider.jsse,,ClientHandshakeImpl,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/conscrypt_snapshots//conscrypt_8\luni\src\main\java\org\apache\harmony\xnet\provider\jsse\ClientHandshakeImpl.java
4,KeyManagerFactoryImpl.java,conscrypt,Snap_8,org.apache.harmony.xnet.provider.jsse,,KeyManagerFactoryImpl,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/conscrypt_snapshots//conscrypt_8\luni\src\main\java\org\apache\harmony\xnet\provider\jsse\KeyManagerFactoryImpl.java
5,OpenSSLSignature.java,conscrypt,Snap_8,org.apache.harmony.xnet.provider.jsse,,OpenSSLSignature,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/conscrypt_snapshots//conscrypt_8\luni\src\main\java\org\apache\harmony\xnet\provider\jsse\OpenSSLSignature.java
6,ServerSessionContext.java,conscrypt,Snap_8,org.apache.harmony.xnet.provider.jsse,,ServerSessionContext,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/conscrypt_snapshots//conscrypt_8\luni\src\main\java\org\apache\harmony\xnet\provider\jsse\ServerSessionContext.java
7,KeyManagerImpl.java,conscrypt,Snap_8,org.apache.harmony.xnet.provider.jsse,,KeyManagerImpl,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/conscrypt_snapshots//conscrypt_8\luni\src\main\java\org\apache\harmony\xnet\provider\jsse\KeyManagerImpl.java
8,DefaultSSLContextImpl.java,conscrypt,Snap_8,org.apache.harmony.xnet.provider.jsse,,DefaultSSLContextImpl,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/conscrypt_snapshots//conscrypt_8\luni\src\main\java\org\apache\harmony\xnet\provider\jsse\DefaultSSLContextImpl.java
9,HelloRequest.java,conscrypt,Snap_8,org.apache.harmony.xnet.provider.jsse,,HelloRequest,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/conscrypt_snapshots//conscrypt_8\luni\src\main\java\org\apache\harmony\xnet\provider\jsse\HelloRequest.java
10,TrustManagerFactoryImpl.java,conscrypt,Snap_8,org.apache.harmony.xnet.provider.jsse,,TrustManagerFactoryImpl,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,D:/Mona/new-downloads/conscrypt_snapshots//conscrypt_8\luni\src\main\java\org\apache\harmony\xnet\provider\jsse\TrustManagerFactoryImpl.java
